id,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1014,3sgTiqsN5eNNGTBl1VsO44,Oh Boy,Cam’ron,3,39944ACXhgHs7gjXa5HehY,Come Home With Me,1/1/2002,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.762,0.776,11,-5.623,1,0.196,0.0266,0,0.0959,0.796,83.02,204707
1015,2cRm43WgDFpOX0oqr6ujbB,Unique - Louis Futon Remix,GoldLink,30,58Qn0fNPQBC2aYeP6XkQeb,"And After That, We Didn't Talk - The Remixes",6/10/2016,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.641,0.795,7,-5.294,1,0.299,0.0039,2.67e-06,0.627,0.457,114.993,254678
1016,0qaxZEuCk8w5gl3yMeeCHj,Sin Maquillaje,El Nene la Amenazzy,0,6PONLC1YgWV2SsQ6hwVDHB,Sin Maquillaje,6/24/2016,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.731,0.734,10,-5.137,1,0.0735,0.362,2.31e-06,0.135,0.748,168.131,191503
1017,6U1J1IBf0WrwKnUqoSuABj,Dance!,Macross 82-99,36,0puDyb8T7FDuUwz7kw96Xs,"Idols, Sakura",3/10/2017,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.782,0.806,6,-6.659,0,0.0472,0.00101,0.833,0.0551,0.921,130.039,125627
1018,0DPkIJha3NGgjPdC9hNyk6,Get Your Way (feat. Roses Gabor),Brasstracks,28,4dj2CRLWvdFgEzsVtc2qr6,Good Love,8/19/2016,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.793,0.726,1,-5.42,1,0.068,0.0102,0.00108,0.755,0.578,117.98,191997
1019,00emjlCv9azBN0fzuuyLqy,Dumb Litty,KARD,65,7h5X3xhh3peIK9Y0qI5hbK,KARD 2nd Digital Single ‘Dumb Litty’,9/22/2019,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.76,0.887,9,-1.993,1,0.0409,0.037,0,0.138,0.24,130.018,193160
1020,1KwvqQzquDhC3kr6Q9JC8x,Papa Don't Preach (Short Cut),"Tallak feat,Viv Gee",0,4xTuO3Mxt5dvHRaXudYApn,Freestyle 80's Vol.2,10/14/2005,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.683,0.769,5,-8.779,0,0.0326,0.000604,3.11e-05,0.168,0.283,127,222693
1021,3EKKIR8be1kfAAwaz1fzyS,Halfway There (feat. Lena Leon),Tiësto,60,1o7RMlwMagNna98i4e8VpN,Halfway There (feat. Lena Leon),3/15/2019,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0.59,0.888,0,-4.151,1,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000
1022,3wsQDA7nv5PiUrrYN9TMVw,I Like It,Moguai,28,6yy3OzkZg16NymK0hc2rQC,I Like It,7/23/2018,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,0.839,0.776,11,-5.752,1,0.29,0.534,0.0224,0.0582,0.802,126.035,186000
1023,0r2Bul2NuCViraT2zX1l5j,Get Low,Ying Yang Twins,71,4htcOW08TqINNLbcSf9esI,Kings Of Crunk,10/29/2002,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,334067
1024,2YcILFkmZHNi5qCqgP9F0R,New Slang,Pickin' On Series,37,1Nl3ddmgHlbuFp1v7nCHIC,The Bluegrass Tribute to The Shins,1/9/2007,Bluegrass Covers,37i9dQZF1DX56crgoe4TG3,r&b,hip pop,0.729,0.566,2,-8.311,1,0.0293,0.623,0.0272,0.152,0.714,119.909,253867
1025,27qRmG3zOWPvMYUkpPdQ1g,Gan-Ga - Remix,Bryant Myers,79,5P7PAnKAqVcczk8v9m23HK,Gan-Ga (Remix),11/15/2019,¡Viva Latino!,37i9dQZF1DX10zKzsJ2jva,latin,reggaeton,0.861,0.572,6,-6.537,0,0.415,0.382,0,0.0853,0.396,90.052,193363
1026,5WyXvvsfowvKUtPI4biVlM,Love Came Here,Lhasa De Sela,0,7LAXbyamLRNCU6SxbMXgOJ,Lhasa,9/15/2009,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.646,0.277,9,-12.914,0,0.0555,0.635,0.000218,0.105,0.466,109.084,235387
1027,6lQii0sW6wpLsCbfUWT7h0,Boom!,Justin Prime,26,0ZpSrOcEXKQj3126w2TPvo,Boom!,8/23/2019,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.734,0.931,1,-3.694,1,0.0681,0.00488,0.183,0.506,0.331,125.967,126726
1028,5Use6EepmS9Z7wAUPy3Kp4,On My Mind,Juan Rios,49,4ziUvPHpu8HcoepOdMEmzp,On My Mind,11/11/2019,Jazz Vibes,37i9dQZF1DX0SM0LYsmbMT,rap,hip hop,0.541,0.277,10,-10.522,0,0.0324,0.869,0.00923,0.722,0.655,168.295,153557
1029,4cnlRbo7nxmpJOE43qPFFr,Obliviate,Futuristic Polar Bears,36,5PpYsBWkfIb22XMTOPJ4d6,Obliviate,10/18/2019,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.579,0.861,1,-4.277,1,0.0734,0.00153,0.000922,0.342,0.133,131.971,160479
1030,0dnx2LK0rnPTACGzbLc1Jx,Mz. Hyde,Halestorm,49,1d9fNpMEICkIPnJ3r6EG3A,The Strange Case of...,4/3/2012,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.558,0.929,2,-3.618,1,0.0638,0.00094,0.000248,0.389,0.502,137.868,202307
1031,7fZMNGT0myegS7qaekSTh4,leaf,illiterate,44,6DyzfogcnyywiL6VzebgMW,winter_bumps,10/26/2018,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.878,0.204,8,-10.254,0,0.136,0.769,0.929,0.104,0.572,144.433,107625
1032,45TbnoJF2Swax0zEEsUOcb,Look At Us Now - Dzeko Remix,Lost Kings,22,1NLf15YewczuGywwjqryir,Look At Us Now (Remixes),8/11/2017,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.598,0.906,1,-5.21,1,0.191,0.00428,3.21e-05,0.18,0.153,126.001,172857
1033,4OrNPd9u1lDB9p8EpNDZDL,Fuck With Myself,BANKS,1,3SzNTLHbVm0borYWkbrzf0,The Altar,9/30/2016,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.847,0.373,8,-11.137,1,0.0476,0.0373,0.0228,0.0874,0.145,102,175440
1034,3lhmj5XfT5poIR5ozhiDmH,Emily,Two Friends,53,33egjC3ZGmBv4CYHiRvWIK,Emily,4/21/2017,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0.663,0.824,7,-4.053,1,0.0585,0.0261,0,0.136,0.588,126.055,206490
1035,0gahmokctHhYjyR3ZUGr7L,Final Song - Diplo & Jauz Remix,MØ,49,0Pu2TfRdLnYUvY16n7c4fK,Final Song (Diplo & Jauz Remix),12/30/2016,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.687,0.843,9,-2.974,1,0.0312,0.208,0.000917,0.0751,0.344,126.012,190480
1036,7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,89,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,12/27/2019,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,244874
1037,3IALoA4pQ7vMHpD1roexrF,Ambush,Inklings,15,5lniG3OfIH67JUBM90yDtT,Ambush,3/22/2019,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.509,0.933,11,-4.591,0,0.0547,0.00147,0.00345,0.352,0.58,157.971,200410
1038,2nPWO41XxMMke3TAdNprBh,Blue Shift,Lemaitre,0,2gEBQs3VemwJqD6hdIl1TI,The Friendly Sound EP,12/20/2010,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.716,0.674,8,-9.588,0,0.107,0.292,0.0566,0.116,0.529,118.044,243163
1039,7HF88mJXq8DpotZohoW2mo,She's A Beauty - Remastered 1991,The Tubes,50,2WiDQ5arP6dQ5unzoTJ0UH,Outside Inside,1983,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.689,0.789,2,-8.565,1,0.0359,0.0684,0.000516,0.297,0.631,110.739,240667
1040,0fE5kL2rRlaSQ86OvZG1NX,Always,Killswitch Engage,48,5I6bH0UaVR4LnKmVUWDZoD,Disarm The Descent (Special Edition),3/29/2013,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.535,0.936,7,-5.372,0,0.0377,0.000456,0.00359,0.356,0.316,115.005,273053
1041,5mTJcvxRxq3uF5wUjjciDw,Lucky Strike,Troye Sivan,6,1OyADPvYTlmT5hV0mtxLAY,Bloom,8/31/2018,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.612,0.694,2,-7.363,1,0.0514,0.579,0,0.0914,0.564,103.031,208967
1042,6ZixfeFT8V0Nle1rMZAekY,Next to Me,Otto Knows,59,4I46tkai1n6ZlPUw8YCp5h,Next To Me,5/8/2015,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.596,0.752,11,-4.904,1,0.07,0.785,0.000419,0.105,0.306,127.06,202169
1043,1fu2VjMQQlOGXcESeA8Yd5,I Feel You,Marcus Mouya,14,1H9d5p3XWixlIdGTnqkzJL,Love is Love,7/15/2015,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.583,0.855,2,-4.712,1,0.0508,0.0208,0.168,0.458,0.0939,128.042,217510
1044,1UdrrivJs5pW7WqKbUlDgl,Child In Your Arms (Capital Kings Remix) [feat. Aaron Cole],Ryan Stevenson,39,1vlrRGDWn3Nqbzmx2qmFt9,Child In Your Arms (Capital Kings Remix) [feat. Aaron Cole],6/8/2018,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.701,0.787,1,-6.147,0,0.0457,0.0212,0.000634,0.338,0.454,104.033,186369
1045,0p4uX3ggGB11wUbOFz4WY5,Dynamite,Gareth Emery,41,0xt7caaIpRnFVyCHcl4zsW,Drive,4/1/2014,2011-2014 House,53Ga3Xt9fumdJfhNNSBvzU,edm,progressive electro house,0.576,0.693,5,-6.113,1,0.0312,0.0111,0.656,0.0991,0.314,127.986,292284
1046,3qDw4xCDcN6zPwvcSlkEeN,2065,AK Ausserkontrolle,52,4sATQv3OmjROvEb6ooITPl,Panzaknacka,4/15/2016,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,0.782,0.657,8,-8.395,0,0.174,0.0159,4.86e-06,0.0847,0.591,133.97,190400
1047,0MwwaMVmfwuRep1oGyK2d4,Bunda (Hivernage) - Massivedrum Remix,D-Rashid,4,6LrEzB4mCj1uQHuYPI79qE,Bunda (Hivernage),11/3/2012,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.796,0.896,7,-5.336,1,0.0743,0.00325,0.807,0.109,0.844,128.005,304218
1048,6ce41JVa6KFaryfmC2bu2W,22,Taylor Swift,68,4jTYApZPMapg56gRycOn0D,Red (Big Machine Radio Release Special),10/21/2012,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post-teen pop,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120
1049,2cTGafydY9vdnqJQ2Gw6t8,Butterflies,Myon,0,4ca6azJiVU0OWi85l4bvHj,Butterflies,6/22/2018,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.539,0.912,7,-3.113,1,0.0454,0.111,0,0.252,0.233,128.016,234375
1050,3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,81,6ZG5lRT77aJ3btmArcykra,Parachutes,7/10/2000,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.00013,0.234,0.285,173.365,266773
1051,1H1t63Jv0nX7ayhnoLPIiB,ResuRection - Maurice West Remix,Planet Perfecto Knights,48,3SVUIQGMfvbkjO1rc6dB7i,ResuRection (Maurice West Remix),2/18/2019,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.738,0.707,4,-4.984,0,0.0585,0.609,0.38,0.0625,0.174,130.004,204553
1052,5BxVRqpZi6tIhAap1ZjzVD,Elevate,St. Lucia,52,7fbye8EAeiLsiKAe2upMEh,When The Night,10/4/2013,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.541,0.982,2,-4.908,1,0.107,0.00767,0.000765,0.291,0.722,104.03,308360
1053,1h2LOOg8VaNIZoXxc2J9rk,Save Room,John Legend,0,6Fgfn4OyOWRsHd7m6DwMEz,Get Lifted/Once Again,10/28/2008,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,r&b,neo soul,0.69,0.572,7,-6.131,1,0.0264,0.0457,0,0.0969,0.375,111.919,235667
1054,3CzB4Vtjldto22GYhSi8G7,Break Your Little Heart,All Time Low,0,6El6xMovbnBhHOxN2ukzbk,Nothing Personal,7/6/2009,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.414,0.956,1,-2.961,1,0.0528,0.00244,0,0.329,0.679,147.909,171707
1055,1blZP5x1XQSqQFpTy12rFh,"This Is for the Lover In You (feat. LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels)",Babyface,46,66Vhr3F0vp90jhQUlcf4Sk,The Day,10/29/1996,90s R&B - The BET Planet Groove/Midnight Love Mix,7LjRWGUdOmBdPG1W1bga4i,r&b,new jack swing,0.887,0.416,1,-7.346,1,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,239733
1056,02mJtllR8CoskckLlrirNV,Smile - Years Remix,Galantis,14,5b1lADTgqZS9UOctlivDLK,Galantis Remixes EP,9/8/2014,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.584,0.767,0,-8.387,1,0.0409,8.82e-05,0.557,0.0314,0.101,128.012,367500
1057,2nVTEsjkG2vscrByFEqYp1,Je Weet Et,Thc,0,60EnC8ZQr6Li59CkVtfzbX,Puur & Onversneden,2007,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.654,0.881,9,-5.557,0,0.355,0.212,1.54e-06,0.281,0.907,176.031,230468
1058,7AzkIPtljUAej4D17WznnJ,Denzealots,Jon Corbin,12,6ge0lSi9ZnGbnWmPLyQ9EP,Hearts Set Ablaze,3/3/2017,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,0.653,0.85,2,-6.827,1,0.323,0.236,0,0.307,0.307,98.261,195151
1059,7dltD9eEX7X1zk8JJ9BS0e,Superstar,Lupe Fiasco,65,0MihD70HInk2rDaChdAdEy,Lupe Fiasco's The Cool,1/1/2007,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.572,0.822,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812,289000
1060,2Mi5pmbYWSCu4F3RQ4dN5K,Complacerte,Joyce Santana,31,6x2sOgIFinc0JkEZlFnb8B,Complacerte,5/24/2019,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,0.733,0.575,2,-5.392,1,0.284,0.116,0,0.0397,0.461,93.766,209505
1061,0Gx6SVfpMCyjWjA15t124N,Try,6o,53,3r5f99HHnrDciadUXZmUSZ,Try,12/27/2019,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.677,0.481,5,-7.711,0,0.0504,0.146,0.185,0.111,0.135,84.01,148583
1062,717F7aaPBGVz777aXLiGP9,Dancing In The Dark (feat. Christof Jeppsson),Strobe!,47,3RvMDYjQ5qqSOlxLCrT5wl,Dancing In The Dark (feat. Christof Jeppsson),10/4/2019,Tropical Vibes,37i9dQZF1DXd8Gn5cSmvFy,latin,tropical,0.699,0.724,7,-3.117,1,0.0268,0.00696,7.2e-05,0.208,0.214,120.978,170594
1063,7aopCwdw4qfpROhF34RGlF,Potential Victims,Westside Connection,41,2fsMp83A31t6nqp1TvV7OB,Terrorist Threats,12/9/2003,Oldschool Gangsta Rap 👑,0t9TeyXE2mWe70JT3YwSoH,rap,gangster rap,0.909,0.598,2,-4.174,1,0.216,0.0208,0,0.296,0.234,91.012,181733
1064,3Nn0qt9sbNZ8VL0qEZJ0lJ,Lemme Put This Cup Down,Brasstracks,30,6MBrVHj4jlZNHcMfDWOqMV,Good Love,8/19/2016,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.714,0.7,0,-6.612,0,0.248,0.131,0,0.336,0.805,128.914,192552
1065,32WDVNZXIAuu7EqncTTKjH,Electric Relaxation,A Tribe Called Quest,52,4v5x3Oo3UjQ9YmF3hRAip5,Midnight Marauders,11/9/1993,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.852,0.418,11,-12.823,1,0.42,0.246,0.35,0.126,0.651,98.237,243800
1066,1SecZZ1PFDam8uCsoQ7BnO,Pa' Mala Yo,Natti Natasha,53,53k64d93T2Pwjy8x71zQVO,Iluminatti,2/15/2019,Reggaeton 2020 😍 🔥,03sDEv7FN58Mb9CJOs1Tgn,latin,reggaeton,0.821,0.775,9,-2.9,0,0.0604,0.415,7.78e-06,0.0673,0.401,101.995,161400
1067,3EfqlNLh9HHLh8YkmezU5h,Una Noche,Rauw Alejandro,72,4BfohIGxdxbl1aybnyJSEV,Una Noche,11/20/2019,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,rap,trap,0.777,0.696,9,-5.123,0,0.0464,0.0929,0,0.117,0.34,93.019,247067
1068,2q4xmgOnJtaPVy8h0umzS7,Don't Rush,Force M.D.'s,0,0GNoLawWXDFqVWDPaP1nEV,Don't Rush,4/19/2017,Top Urban Underground,4Gc9TFxlqmoe50m9Yy78ei,r&b,urban contemporary,0.751,0.663,10,-5.975,0,0.132,0.0773,1.24e-06,0.122,0.542,89.486,174984
1069,7dkhaBy2KuMGR9SDtUyXZ1,Photograph,Ljung,45,3heObVYitQ7SxazBsAIUuF,Photograph,12/6/2019,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.735,0.567,4,-8.211,1,0.0382,0.285,6.31e-05,0.145,0.494,107.983,212440
1070,3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,Miley Cyrus,78,0IuHVgAvbNDJnJepuSZ8Oz,The Time Of Our Lives (International Version),1/1/2009,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067
1071,2Nz6aF1umHh5Et6I5H581L,Hooked on a Feeling,Blue Swede,62,12UILuDVbIIjLZhcRBNcOJ,Hooked On A Feeling - 40th Anniversary Collection,9/30/2014,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,172867
1072,3feSwo9dMR0sbvdPU02xbh,If You Wouldn't Mind,2nd Exit,0,3OZksagLNqEbzxPgR26xry,2nd Exit,5/27/2016,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.766,0.592,5,-9.894,0,0.296,0.658,0.0068,0.105,0.833,179.985,238499
1073,7u5Q1iDGYPuqaqWhvxz20D,Paul Scholes,Black Josh,40,0istNA7Tb7oLTdqBSfkgon,#blahblahblackjosh,8/22/2014,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,0.799,0.789,10,-5.534,0,0.231,0.337,0,0.117,0.739,89.941,229024
1074,2ru5C9h7uWBQhDrqa083h1,Latino,Chuckie,43,6pc8jkQ76CGTFMVPiBibor,Latino,7/9/2018,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.718,0.915,6,-3.899,0,0.139,0.0157,0.501,0.43,0.792,127.786,130547
1075,4qjqO5m5e5vebk9upd7xUU,Never Gonna Give You Up,The Black Keys,50,7qE6RXYyz5kj5Tll7mJU0v,Brothers,5/18/2010,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.557,0.665,6,-6.19,0,0.0328,0.324,0.000281,0.0713,0.437,75.805,218987
1076,2qIOlORAibicgvcVBv992k,Still Swingin',Papa Roach,0,4rUru08MiWf8LD2jynZeS8,The Connection,10/2/2012,Locker Room,37i9dQZF1DX8SaiEt4OVJw,edm,big room,0.57,0.888,1,-6.312,1,0.0572,0.000126,0.000149,0.138,0.679,139.006,203293
1077,1ya5gWA89bk37QnP46HEfa,Different Kind of Love,Erlandsson,45,2xGoUMT1Qt0FZCTjIV92VB,Different Kind of Love,6/14/2019,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.714,0.767,8,-6.028,1,0.0971,0.0895,0,0.0573,0.64,107,186180
1078,2QbuqnxPaHCsYnlbAZDxvV,Try Me Out,Corona,48,6rrPmmb2lQd5pNRL6HKBZx,The Rhythm of the Night,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.753,0.77,7,-8.655,0,0.035,0.0489,0.000397,0.251,0.558,130.977,206880
1079,7kjvRqp04GGWo7TYhChjpJ,On My Own,Far Out,12,45aLQQ4oAo9j1zxAUPUEus,On My Own,6/28/2018,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.403,0.779,4,-2.966,1,0.0536,0.125,7.62e-05,0.385,0.103,145.092,270224
1080,4oMaBqivBDg7ID3EHtydeX,Soñé,Zoé,56,45fpjQkEMNvYJn5SGPcCSX,Rocanlover,11/19/2003,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.552,0.806,2,-8.616,1,0.0288,0.118,0.0913,0.115,0.792,89.992,197933
1081,3EfqlNLh9HHLh8YkmezU5h,Una Noche,Rauw Alejandro,72,4BfohIGxdxbl1aybnyJSEV,Una Noche,11/20/2019,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.777,0.696,9,-5.123,0,0.0464,0.0929,0,0.117,0.34,93.019,247067
1082,4ZDmwD9RakgRLiSyL6oaKa,Never Stop Loving You Ft. Terrace Martin & Talib Kweli,9th Wonder,24,0SnnejMBMdgkNyS4XqJBL4,The Wonder Years,9/27/2011,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.561,0.688,5,-9.242,1,0.156,0.0895,0,0.149,0.615,87.114,240066
1083,3Pu3IChaAoa5EjgUBv5F6x,Ballroom Blitz,Sweet,60,3PsFboiPeObjAc6gbQHt54,Desolation Boulevard,1974,The Sound of Album Rock,3yj9YnQGTdnFuKbDyXGDi6,rock,album rock,0.644,0.799,4,-10.856,0,0.0598,0.0821,0.00154,0.055,0.889,108.382,246573
1084,21pySLskKIKrhDziCX5ojQ,When I Grow Up,The Pussycat Dolls,70,7mDkWKTghwBDuHCJmH6qR5,Doll Domination (Deluxe),9/23/2008,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.671,0.685,11,-5.762,0,0.05,0.00165,0,0.398,0.368,118.449,245680
1085,1E1YyZjbteIz2XQyLvtRxD,Skifahren (feat. Joshi Mizu),The Cratez,81,5lUuEK82w5OlO2wo2DOWBQ,Skifahren (feat. Joshi Mizu),11/15/2019,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.719,0.705,5,-6.891,0,0.252,0.223,1.89e-06,0.152,0.435,133.927,162651
1086,3okPiJwW5nCLpug12sCL4p,All Day and All of the Night,The Kinks,15,3hbGLP1XTH7lNFJ3oHtswQ,Kinks (Deluxe Edition),10/2/1964,Classic Rock Legends,3NcxM1LJJdua8AcRxtijNY,rock,classic rock,0.563,0.915,7,-5.062,1,0.08,0.247,8.46e-05,0.0613,0.71,136.345,142227
1087,1v1IXPXl73Z7zy6f5tUa9n,Emotionless,Drake,6,2o9McLtDM7mbODV7yZF2mc,Scorpion,6/29/2018,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.413,0.676,1,-5.124,1,0.213,0.0239,0,0.0811,0.0827,173.478,302173
1088,0soq8hqqNs71XDX86pqgEr,We Light Forever Up (feat. Frederick),Benny Benassi,37,3jvqoBt6mlRvzRzKtcQ2ab,We Light Forever Up (feat. Frederick),3/17/2017,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.691,0.804,2,-4.973,1,0.0422,0.00415,2.38e-06,0.0951,0.274,124.013,216774
1089,1CwLl4IIMSeEtwsyZ6fdzh,Hit and Run,Goldbird,49,7lLmVcl15SsM5ImTlyAzyz,Hit and Run,1/10/2020,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.69,0.687,5,-7.934,0,0.0433,0.225,0,0.105,0.621,110.004,150000
1090,6WQ6SSZtvdLmmXkmliTasP,Konuka Ame,Ginji Ito,9,1NXOVQcaFk3QQ3DvIEHzb8,I Stand Alone Vol. 4 - EP,2010,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.682,0.0904,9,-16.524,1,0.0395,0.856,7.92e-05,0.112,0.412,116.765,224653
1091,4dCF1HnN064YMR6b8t85wL,Playing The Blame Game,You Me At Six,38,5FakgYrhpMRNbQ9OaAP9YU,Hold Me Down,1/1/2010,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.35,0.866,11,-4.859,0,0.0607,0.0029,0.000325,0.0897,0.588,172.158,185733
1092,5zuE6KIynU31uACRF112R3,Ponte Bonita,Arcangel,64,0CPLMVp7rMi3BkzAMve96K,Historias de un Capricornio,12/20/2019,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,0.677,0.679,1,-4.928,1,0.163,0.439,3.22e-06,0.357,0.852,175.985,193099
1093,2K1mELiqdNYk5cl6LNwqCp,Kranichstil,Olexesh,20,59XaLQ40Hy3eK2CMfqr1TU,Masta,3/27/2015,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.515,0.795,11,-6.827,0,0.669,0.734,0,0.635,0.742,98.709,151992
1094,6BD1X1PeV5UzYUdiVaD2yL,Show Me The Way,Peter Frampton,66,0mRXKbepKXO0Il8H1uMaaX,Frampton,1/1/1975,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.7,0.726,2,-7.717,1,0.0329,0.434,1.1e-06,0.0963,0.641,130.109,243267
